,0
2595,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y62_0_7861.jpg
2598,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y62_0_8838.jpg
2601,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y62_0_973.jpg
2604,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y65_0_125.jpg
2607,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y65_0_6007.jpg
2610,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y65_0_7677.jpg
2613,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y65_0_7735.jpg
2616,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y65_0_7798.jpg
2619,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y65_0_7935.jpg
2622,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y65_0_8529.jpg
2625,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y66_0_1267.jpg
2628,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y66_0_3367.jpg
2631,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y66_0_3925.jpg
2634,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y66_0_4793.jpg
2637,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y66_0_6632.jpg
2640,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y66_0_7369.jpg
2643,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y66_0_899.jpg
2646,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y67_0_2343.jpg
2649,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y67_0_319.jpg
2652,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y67_0_4664.jpg
2655,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y67_0_5342.jpg
2658,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y67_0_6058.jpg
2661,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y67_0_7719.jpg
2664,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y67_0_9030.jpg
2667,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y69_0_2929.jpg
2670,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y69_0_3133.jpg
2673,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y69_0_613.jpg
2676,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y69_0_6524.jpg
2679,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y69_0_685.jpg
2682,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y69_0_8362.jpg
2685,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y69_0_9230.jpg
2688,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y6_0_3275.jpg
2691,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y6_0_5043.jpg
2694,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y6_0_5375.jpg
2697,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y6_0_5413.jpg
2700,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y6_0_6052.jpg
2703,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y6_0_7560.jpg
2706,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y6_0_9057.jpg
2709,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y70_0_1806.jpg
2712,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y70_0_2729.jpg
2715,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y70_0_3935.jpg
2718,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y70_0_4433.jpg
2721,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y70_0_5465.jpg
2724,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y70_0_6010.jpg
2727,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y70_0_8554.jpg
2730,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y71_0_164.jpg
2733,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y71_0_5300.jpg
2736,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y71_0_6432.jpg
2739,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y71_0_6870.jpg
2742,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y71_0_7070.jpg
2745,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y71_0_8857.jpg
2748,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y71_0_9296.jpg
2751,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y73_0_1414.jpg
2754,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y73_0_3306.jpg
2757,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y73_0_4289.jpg
2760,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y73_0_6531.jpg
2763,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y73_0_7097.jpg
2766,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y73_0_8338.jpg
2769,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y73_0_8848.jpg
2772,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y74_0_1528.jpg
2775,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y74_0_1733.jpg
2778,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y74_0_239.jpg
2781,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y74_0_2643.jpg
2784,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y74_0_4144.jpg
2787,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y74_0_526.jpg
2790,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y74_0_8320.jpg
2793,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y75_0_1073.jpg
2796,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y75_0_1894.jpg
2799,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y75_0_3182.jpg
2802,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y75_0_5299.jpg
2805,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y75_0_6423.jpg
2808,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y75_0_6979.jpg
2811,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y75_0_7045.jpg
2814,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y76_0_1337.jpg
2817,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y76_0_5942.jpg
2820,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y76_0_6789.jpg
2823,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y76_0_6899.jpg
2826,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y76_0_8102.jpg
2829,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y76_0_8427.jpg
2832,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y76_0_9273.jpg
2835,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y77_0_1681.jpg
2838,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y77_0_1939.jpg
2841,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y77_0_390.jpg
2844,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y77_0_4292.jpg
2847,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y77_0_4953.jpg
2850,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y77_0_5065.jpg
2853,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y77_0_7917.jpg
2856,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y78_0_1125.jpg
2859,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y78_0_3102.jpg
2862,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y78_0_3850.jpg
2865,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y78_0_510.jpg
2868,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y78_0_5310.jpg
2871,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y78_0_791.jpg
2874,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y78_0_8881.jpg
2877,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y79_0_1376.jpg
2880,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y79_0_2451.jpg
2883,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y79_0_2749.jpg
2886,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y79_0_3171.jpg
2889,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y79_0_5679.jpg
2892,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y79_0_6320.jpg
2895,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y79_0_7317.jpg
2898,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y7_0_1219.jpg
2901,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y7_0_1893.jpg
2904,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y7_0_4036.jpg
2907,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y7_0_4472.jpg
2910,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y7_0_5149.jpg
2913,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y7_0_8349.jpg
2916,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y7_0_9550.jpg
2919,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y81_0_1316.jpg
2922,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y81_0_1494.jpg
2925,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y81_0_1662.jpg
2928,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y81_0_2389.jpg
2931,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y81_0_427.jpg
2934,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y81_0_614.jpg
2937,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y81_0_7351.jpg
2940,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y82_0_3126.jpg
2943,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y82_0_3346.jpg
2946,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y82_0_3407.jpg
2949,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y82_0_5780.jpg
2952,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y82_0_6609.jpg
2955,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y82_0_7811.jpg
2958,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y82_0_925.jpg
2961,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y85_0_1196.jpg
2964,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y85_0_2496.jpg
2967,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y85_0_2917.jpg
2970,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y85_0_3273.jpg
2973,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y85_0_3562.jpg
2976,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y85_0_6394.jpg
2979,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y85_0_7142.jpg
2982,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y86_0_1027.jpg
2985,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y86_0_124.jpg
2988,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y86_0_1707.jpg
2991,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y86_0_2251.jpg
2994,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y86_0_3444.jpg
2997,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y86_0_7416.jpg
